Ev(kJ/mol),Rv(A),x,y,z,Framework,Adsorbate,Accuracy
-4.555813669940667,4.056,7.996,7.94,14.187,AMIMEP_clean,Kr,S50
-4.793284252171651,4.003,8.086,7.861,14.283,AMIMEP_clean,Kr,S50
-4.697359435318329,4.035,8.118,7.866,14.239,AMIMEP_clean,Kr,S50
-3.206214056478382,4.608,5.969,8.999,13.615,AMIMEP_clean,Kr,S50
-2.5500057781008882,5.509,5.672,9.548,12.602,AMIMEP_clean,Kr,S50
-2.7990859479906867,5.152,5.233,9.449,13.23,AMIMEP_clean,Kr,S50
-2.5667839789826923,5.354,6.615,9.217,12.526,AMIMEP_clean,Kr,S50
-2.7984740339319085,5.138,5.118,9.429,13.229,AMIMEP_clean,Kr,S50
-3.8895688236281196,3.970,5.246,8.442,13.893,AMIMEP_clean,Kr,S50
-7.180479691911214,2.837,5.462,7.474,14.556,AMIMEP_clean,Kr,S50
-2.68745959595999,5.212,4.885,9.394,13.014,AMIMEP_clean,Kr,S50
-4.350359452193511,4.041,7.515,8.16,14.146,AMIMEP_clean,Kr,S50
-3.9464736442456525,4.157,7.079,8.41,13.988,AMIMEP_clean,Kr,S50
-5.063236162345405,3.606,3.342,7.215,13.181,AMIMEP_clean,Kr,S50
-8.210051659063852,2.826,3.442,6.571,13.659,AMIMEP_clean,Kr,S50
-2.6098695364330764,5.301,4.465,9.339,12.77,AMIMEP_clean,Kr,S50
-4.919530406573055,3.856,2.561,9.765,15.213,AMIMEP_clean,Kr,S50
-5.116040833839926,3.573,0.302,10.69,14.805,AMIMEP_clean,Kr,S50
-3.8690040147742137,4.013,-0.133,10.784,13.898,AMIMEP_clean,Kr,S50
-4.593151706408068,4.032,0.812,9.894,15.041,AMIMEP_clean,Kr,S50
-5.022545930843716,3.571,-0.092,11.099,14.374,AMIMEP_clean,Kr,S50
-8.965262890946853,2.480,1.597,11.198,15.701,AMIMEP_clean,Kr,S50
-9.143631482388075,1.894,2.427,11.666,15.985,AMIMEP_clean,Kr,S50
-2.8875289097506953,5.264,0.633,9.086,13.522,AMIMEP_clean,Kr,S50
-4.5428340650856,4.279,2.445,9.366,15.035,AMIMEP_clean,Kr,S50
-4.280530936043991,4.404,1.617,9.325,14.928,AMIMEP_clean,Kr,S50
-4.323945193661755,4.348,2.33,9.321,14.907,AMIMEP_clean,Kr,S50
-4.4397916136689455,4.322,2.191,9.336,14.995,AMIMEP_clean,Kr,S50
-2.9055220717521273,5.224,0.585,9.123,13.578,AMIMEP_clean,Kr,S50
-7.370743419767347,2.495,3.642,11.313,15.022,AMIMEP_clean,Kr,S50
-6.0008785237509805,3.492,-0.786,11.962,13.976,AMIMEP_clean,Kr,S50
-4.94331701641111,3.779,-0.797,11.732,13.669,AMIMEP_clean,Kr,S50
-6.4871597935129515,3.376,-0.753,12.021,14.119,AMIMEP_clean,Kr,S50
-3.6552681307754415,4.258,-0.644,11.157,13.28,AMIMEP_clean,Kr,S50
-4.865921311535959,3.800,-0.793,11.708,13.649,AMIMEP_clean,Kr,S50
-4.361013403853604,4.368,3.33,9.346,14.826,AMIMEP_clean,Kr,S50
-7.963453692868894,1.996,2.364,12.668,13.468,AMIMEP_clean,Kr,S50
-3.8470480950015937,4.533,3.044,9.224,14.47,AMIMEP_clean,Kr,S50
-3.304713369321274,4.730,4.133,9.362,13.924,AMIMEP_clean,Kr,S50
-4.069624105825533,4.439,3.937,9.43,14.589,AMIMEP_clean,Kr,S50
-3.6973209915573504,4.574,2.917,9.204,14.351,AMIMEP_clean,Kr,S50
-3.4811482025896416,4.655,3.155,9.198,14.13,AMIMEP_clean,Kr,S50
-4.6767665388027355,4.236,2.699,9.396,15.095,AMIMEP_clean,Kr,S50
-3.9893819234104604,4.500,3.331,9.265,14.559,AMIMEP_clean,Kr,S50
-3.8912892823551517,4.531,3.231,9.238,14.486,AMIMEP_clean,Kr,S50
-3.959415472714194,4.510,3.318,9.257,14.536,AMIMEP_clean,Kr,S50
-4.213696948887697,4.410,3.629,9.37,14.707,AMIMEP_clean,Kr,S50
-5.843032489341702,3.295,4.909,12.678,12.431,AMIMEP_clean,Kr,S50
-5.254763599165407,3.361,4.37,12.396,12.238,AMIMEP_clean,Kr,S50
-8.299360078390537,2.228,3.525,12.957,12.976,AMIMEP_clean,Kr,S50
-16.229779260970876,2.220,6.585,14.606,14.858,AMIMEP_clean,Kr,S50
-17.586746868077146,2.209,6.552,14.963,14.814,AMIMEP_clean,Kr,S50
-3.306011477128067,4.761,4.906,9.493,13.884,AMIMEP_clean,Kr,S50
-7.1201384830394305,3.230,5.425,10.989,15.149,AMIMEP_clean,Kr,S50
-6.352020481469569,3.373,5.491,10.907,14.958,AMIMEP_clean,Kr,S50
-4.5056700161295575,4.329,3.96,9.476,14.853,AMIMEP_clean,Kr,S50
-4.647561945927449,3.774,6.587,11.854,13.641,AMIMEP_clean,Kr,S50
-4.2017440395116195,4.256,6.995,12.091,12.987,AMIMEP_clean,Kr,S50
-6.7572018355145875,3.230,6.668,12.575,14.068,AMIMEP_clean,Kr,S50
-4.241086448490795,4.313,7.063,12.161,12.905,AMIMEP_clean,Kr,S50
-15.793664840834094,2.451,6.719,14.712,14.538,AMIMEP_clean,Kr,S50
-13.361651690273808,1.929,6.126,13.315,15.693,AMIMEP_clean,Kr,S50
-4.5199115765661215,4.117,7.002,12.25,13.104,AMIMEP_clean,Kr,S50
-4.579292114061331,4.186,-1.902,12.108,12.941,AMIMEP_clean,Kr,S50
-5.551805595805523,3.640,-1.3,12.131,13.631,AMIMEP_clean,Kr,S50
-8.250763191544264,2.737,-0.294,12.981,13.111,AMIMEP_clean,Kr,S50
-11.006558097400916,2.177,0.054,13.531,13.101,AMIMEP_clean,Kr,S50
-7.628067673205846,3.132,-0.949,12.269,14.306,AMIMEP_clean,Kr,S50
-10.467227657936647,2.743,-1.952,13.119,14.448,AMIMEP_clean,Kr,S50
-14.527010692174864,1.999,-1.525,13.391,15.414,AMIMEP_clean,Kr,S50
-6.525564549949716,3.372,-1.327,12.312,13.911,AMIMEP_clean,Kr,S50
-14.038440281299104,2.261,-1.516,13.132,15.212,AMIMEP_clean,Kr,S50
-9.45051516530459,2.903,-1.927,12.947,14.347,AMIMEP_clean,Kr,S50
-3.016798454267145,4.921,-0.963,10.871,12.508,AMIMEP_clean,Kr,S50
-8.729831349107947,3.098,9.823,13.31,13.875,AMIMEP_clean,Kr,S50
-14.493122741779596,2.502,9.416,14.413,14.259,AMIMEP_clean,Kr,S50
-8.326186012298908,3.470,9.354,13.614,13.314,AMIMEP_clean,Kr,S50
-6.966451972954233,3.423,10.004,12.806,13.736,AMIMEP_clean,Kr,S50
-5.965985195691206,3.758,9.862,12.68,13.367,AMIMEP_clean,Kr,S50
-5.373617548838757,4.086,9.694,12.601,12.993,AMIMEP_clean,Kr,S50
-12.325762512056428,2.093,1.252,6.196,15.18,AMIMEP_clean,Kr,S50
-13.447015284383996,2.045,1.222,7.302,16.566,AMIMEP_clean,Kr,S50
-8.622388829964628,2.861,3.223,7.842,15.489,AMIMEP_clean,Kr,S50
-8.845835820264975,2.818,3.218,7.811,15.518,AMIMEP_clean,Kr,S50
-12.226663790686542,2.435,1.637,7.897,16.593,AMIMEP_clean,Kr,S50
-5.559558307789925,3.677,0.301,7.336,14.393,AMIMEP_clean,Kr,S50
-6.782274577922624,3.262,0.544,7.575,15.097,AMIMEP_clean,Kr,S50
-10.342007484699549,2.716,0.226,6.592,15.224,AMIMEP_clean,Kr,S50
-12.83912458767843,2.390,0.215,6.329,15.518,AMIMEP_clean,Kr,S50
-10.393893012019545,2.720,0.199,6.546,15.197,AMIMEP_clean,Kr,S50
-5.100199773177029,3.807,3.358,8.643,14.931,AMIMEP_clean,Kr,S50
-5.957819082325308,3.500,3.385,8.388,15.118,AMIMEP_clean,Kr,S50
-8.39595282188886,2.930,3.526,7.942,15.486,AMIMEP_clean,Kr,S50
-5.089021961299115,3.818,3.388,8.667,14.938,AMIMEP_clean,Kr,S50
-11.340682429893535,1.885,4.095,7.006,15.735,AMIMEP_clean,Kr,S50
-5.789942363701741,3.554,3.423,8.458,15.101,AMIMEP_clean,Kr,S50
-8.20601739662547,3.152,7.725,7.828,15.379,AMIMEP_clean,Kr,S50
-6.2303274327912685,3.401,6.698,8.37,15.007,AMIMEP_clean,Kr,S50
-9.795447458371202,2.907,8.215,6.748,15.175,AMIMEP_clean,Kr,S50
-10.567365582996898,2.721,7.835,7.309,15.647,AMIMEP_clean,Kr,S50
-6.696026565677882,3.438,7.846,7.85,14.997,AMIMEP_clean,Kr,S50
-4.775713407241011,3.841,7.275,8.233,14.395,AMIMEP_clean,Kr,S50
-5.3687324780063586,3.733,7.755,7.977,14.58,AMIMEP_clean,Kr,S50
-6.458917507007143,3.420,5.733,8.807,15.272,AMIMEP_clean,Kr,S50
-8.734353814312984,3.088,4.97,8.813,15.989,AMIMEP_clean,Kr,S50
-5.45637920772045,3.596,6.352,8.577,14.808,AMIMEP_clean,Kr,S50
-5.906672810243157,3.477,6.566,8.454,14.927,AMIMEP_clean,Kr,S50
-4.690333478835352,3.860,7.195,8.278,14.369,AMIMEP_clean,Kr,S50
-11.22564328166276,2.439,-0.177,11.877,15.646,AMIMEP_clean,Kr,S50
-13.054444106253364,2.267,-0.548,12.397,15.57,AMIMEP_clean,Kr,S50
-11.781611439470627,2.450,-0.578,12.33,15.308,AMIMEP_clean,Kr,S50
-13.081331608024362,2.090,-0.353,12.689,15.305,AMIMEP_clean,Kr,S50
-10.804017795587999,2.583,-0.588,12.27,15.131,AMIMEP_clean,Kr,S50
-8.79538931679836,2.837,3.62,10.787,15.952,AMIMEP_clean,Kr,S50
-5.220141728680528,4.146,3.331,9.477,15.31,AMIMEP_clean,Kr,S50
-5.482819268662675,3.609,0.657,10.298,15.3,AMIMEP_clean,Kr,S50
-13.664591733427253,2.107,0.105,11.769,16.555,AMIMEP_clean,Kr,S50
-5.661330147816074,3.410,0.287,10.801,14.976,AMIMEP_clean,Kr,S50
-12.99020322089157,2.281,-0.61,12.438,15.51,AMIMEP_clean,Kr,S50
-14.186825481934287,2.021,-1.434,13.191,15.549,AMIMEP_clean,Kr,S50
-14.5164551367927,1.847,8.722,14.765,14.843,AMIMEP_clean,Kr,S50
-23.964720064417186,1.935,0.194,2.823,1.797,AMIMEP_clean,Kr,S50
-20.913237895405803,1.860,1.022,2.54,1.63,AMIMEP_clean,Kr,S50
-24.950150629579696,2.062,0.397,2.628,1.882,AMIMEP_clean,Kr,S50
-13.21434610072872,2.286,1.629,7.787,16.728,AMIMEP_clean,Kr,S50
-13.631689711518456,2.199,1.616,7.717,16.796,AMIMEP_clean,Kr,S50
-13.303883556706435,2.186,0.497,6.78,16.043,AMIMEP_clean,Kr,S50
-10.270768966676185,2.645,0.496,7.107,15.621,AMIMEP_clean,Kr,S50
-7.775985113693884,3.159,5.913,8.67,15.578,AMIMEP_clean,Kr,S50
-11.410240934554762,2.530,8.04,7.964,16.043,AMIMEP_clean,Kr,S50
-13.202499035890458,2.133,8.253,8.043,16.491,AMIMEP_clean,Kr,S50
-13.005109207899126,2.278,8.097,8.002,16.349,AMIMEP_clean,Kr,S50
-11.038907554185752,1.884,8.394,8.088,16.788,AMIMEP_clean,Kr,S50
-11.473733602648537,2.171,9.327,8.285,16.31,AMIMEP_clean,Kr,S50
-5.097291002845777,3.568,10.212,8.427,14.792,AMIMEP_clean,Kr,S50
-11.459246806484456,2.086,9.299,8.278,16.413,AMIMEP_clean,Kr,S50
-6.491199777662966,3.191,-1.836,8.54,15.308,AMIMEP_clean,Kr,S50
-4.335109081824835,3.884,9.916,8.3,14.374,AMIMEP_clean,Kr,S50
-11.446168490059655,2.053,9.176,8.259,16.453,AMIMEP_clean,Kr,S50
-11.095896680958056,1.903,8.506,8.118,16.731,AMIMEP_clean,Kr,S50
-12.598200540301464,2.618,9.077,5.98,15.241,AMIMEP_clean,Kr,S50
-4.6913079073708674,3.712,10.379,8.508,14.654,AMIMEP_clean,Kr,S50
-3.861298822750074,4.096,-1.798,8.567,14.219,AMIMEP_clean,Kr,S50
-3.716576779926273,4.181,-1.775,8.577,14.123,AMIMEP_clean,Kr,S50
-3.5643867054189116,4.280,10.403,8.538,13.988,AMIMEP_clean,Kr,S50
-12.476770492533142,1.990,0.242,6.968,16.228,AMIMEP_clean,Kr,S50
-5.485350216497425,3.460,-1.551,8.68,15.061,AMIMEP_clean,Kr,S50
-5.607839315017665,3.429,-1.507,8.701,15.116,AMIMEP_clean,Kr,S50
-5.632915602056435,3.421,-1.535,8.688,15.117,AMIMEP_clean,Kr,S50
-5.428525224257649,3.524,-1.1,8.884,15.154,AMIMEP_clean,Kr,S50
-5.230650981584004,3.576,-1.146,8.867,15.067,AMIMEP_clean,Kr,S50
-5.305405119510364,3.556,-1.124,8.875,15.102,AMIMEP_clean,Kr,S50
-5.157456995927435,3.597,-1.134,8.869,15.041,AMIMEP_clean,Kr,S50
-11.640731760562424,2.174,6.301,9.116,16.389,AMIMEP_clean,Kr,S50
-7.9421272090186585,2.766,-1.248,9.251,15.874,AMIMEP_clean,Kr,S50
-5.777647650878964,3.362,-1.558,8.711,15.166,AMIMEP_clean,Kr,S50
-5.423160061519817,2.911,7.788,9.906,14.667,AMIMEP_clean,Kr,S50
-8.87312325052808,2.058,7.427,10.29,15.579,AMIMEP_clean,Kr,S50
-7.192045071094241,1.836,8.371,10.157,15.667,AMIMEP_clean,Kr,S50
-4.794341349249695,3.243,9.447,9.122,14.631,AMIMEP_clean,Kr,S50
-5.669812532336234,3.371,-1.24,8.965,15.223,AMIMEP_clean,Kr,S50
-11.395035355222104,2.120,6.228,10.882,16.065,AMIMEP_clean,Kr,S50
-12.363689093238728,2.074,5.909,11.296,16.206,AMIMEP_clean,Kr,S50
-12.46710105607418,2.170,5.846,11.468,16.021,AMIMEP_clean,Kr,S50
-8.050492486058895,2.929,9.681,12.757,14.208,AMIMEP_clean,Kr,S50
-8.215088795000998,2.884,9.665,12.762,14.252,AMIMEP_clean,Kr,S50
-9.993045561260582,2.522,9.72,12.842,14.648,AMIMEP_clean,Kr,S50
-8.137091772790662,2.920,9.713,12.765,14.224,AMIMEP_clean,Kr,S50
-5.596525889749667,3.866,9.652,12.622,13.216,AMIMEP_clean,Kr,S50
-5.960152743598938,3.560,9.46,12.654,13.497,AMIMEP_clean,Kr,S50
-5.402772392567757,3.964,9.538,12.602,13.093,AMIMEP_clean,Kr,S50
-11.149982310007752,2.116,9.764,12.94,15.095,AMIMEP_clean,Kr,S50
-13.714417485976089,1.855,0.202,11.555,17.574,AMIMEP_clean,Kr,S50
-16.229052188084147,2.042,0.342,11.164,17.783,AMIMEP_clean,Kr,S50
-13.404255488765068,2.223,0.316,11.292,16.871,AMIMEP_clean,Kr,S50
-7.725143151052689,3.214,0.733,10.212,16.205,AMIMEP_clean,Kr,S50
-11.541936760880922,2.163,3.452,11.318,16.34,AMIMEP_clean,Kr,S50
-14.016560571979534,2.444,3.196,10.468,17.322,AMIMEP_clean,Kr,S50
-21.74968757547426,1.924,0.762,2.422,1.622,AMIMEP_clean,Kr,S50
-23.17852292237618,2.013,0.671,2.398,1.709,AMIMEP_clean,Kr,S50
-22.932890504698005,1.856,0.176,2.837,1.706,AMIMEP_clean,Kr,S50
